,732,24,8215,1,0,0,,226C53,626C53,4ff,SPCX Carplay Facetime parameter 2,
,732,24,8215,1,0,0,,226C54,626C54,4ff,SPCX Carplay Facetime parameter 3,
,732,24,39,1,0,0,,226CF0,626CF0,ff,Map,8995:##- No map;10794:**- Supplier special mode;11565:--- Not configured;16705:AA;16722:AR;16724:AT;16725:AU;16965:BE;16971:BK;16978:BR;17224:CH;17228:CL;17231:CO;17242:CZ;17473:DA;17477:DE;17483:DK;17498:DZ;17747:ES;17969:F1- Full part (Europe);17970:F2- Full part (America);17971:F3- Full part (Other);17972:F4- Full part (Western Europe);17973:F5- Full part (Eastern Europe);17974:F6-Full part(Western Europe with EV POI);17975:F7-Full part(Eastern Europe with EV POI);18002:FR;18242:GB;18243:GC;18258:GR;18756:ID;18757:IE;18764:IL;18766:IN;18770:IR;18772:IT;19532:LL;19777:MA;19800:MX;19801:MY;20044:NL;20047:NO;20549:PE;20559:PO;20564:PT;21071:RO;21077:RU;21319:SG;21582:TN;21586:TR;21825:UA;23105:ZA
,732,24,24,1,0,0,,227701,627701,ff,NavReception.GPSReceptionStatus,0:No satellite;1:At least one satellite
,732,28,31,1,0,0,,227701,627701,ff,NavReception.NumberOfSatellites,
,732,24,24,1,0,0,,22A601,62A601,ff,SWRC_button.UPtoDOWN_Pressed,0:Not moved since last clear;1:Moved since last clear
,732,25,25,1,0,0,,22A601,62A601,ff,SWRC_button.DOWNtoUP_Pressed,0:Not moved since last clear;1:Moved since last clear
,732,26,26,1,0,0,,22A601,62A601,ff,SWRC_button.phone&mute_Pressed,0:Not pressed since last clear;1:Pressed since last clear
,732,27,27,1,0,0,,22A601,62A601,ff,SWRC_button.VOL_plus_Pressed,0:Not pressed since last clear;1:Pressed since last clear
,732,28,28,1,0,0,,22A601,62A601,ff,SWRC_button.VOL_minus_Pressed,0:Not pressed since last clear;1:Pressed since last clear
,732,29,29,1,0,0,,22A601,62A601,ff,SWRC_button.SUP_Pressed,0:Not pressed since last clear;1:Pressed since last clear
,732,30,30,1,0,0,,22A601,62A601,ff,SWRC_button.HIGH_Pressed,0:Not pressed since last clear;1:Pressed since last clear
,732,31,31,1,0,0,,22A601,62A601,ff,SWRC_button.LOW_Pressed,0:Not pressed since last clear;1:Pressed since last clear
,732,32,32,1,0,0,,22A601,62A601,ff,SWRC_button.UPtoDOWN,0:Not moving;1:Moving
,732,33,33,1,0,0,,22A601,62A601,ff,SWRC_button.DOWNtoUP,0:Not moving;1:Moving
,732,34,34,1,0,0,,22A601,62A601,ff,SWRC_button.phone&mute,0:Released;1:Pressed
,732,35,35,1,0,0,,22A601,62A601,ff,SWRC_button.VOL_plus,0:Not pressed;1:Pressed
,732,36,36,1,0,0,,22A601,62A601,ff,SWRC_button.VOL_minus,0:Released;1:Pressed
,732,37,37,1,0,0,,22A601,62A601,ff,SWRC_button.SUP,0:Released;1:Pressed
,732,38,38,1,0,0,,22A601,62A601,ff,SWRC_button.HIGH,0:Released;1:Pressed
,732,39,39,1,0,0,,22A601,62A601,ff,SWRC_button.LOW,0:Released;1:Pressed
,732,24,103,1,0,0,,22F187,62F187,2ff,PartNumber,
,732,0,0,1,0,0,,30,70,ff,TesterPresent.WithResponse,
